"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,20047.986042,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,22486.533231,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,24297.37156,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,27166.545964,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,29792.10015,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,32816.398029,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,36543.652295,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,40387.491747,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,45767.944358,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,47194.889893,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,47451.82813,,
"EST","Estonia","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,52427.489874,,
